Name,POS,"Ht("")",Wt (lbs),40yd,40Z,BP,BPZ,"Vertical ("")",VZ,"Broad Jump("")",BJZ,Shuttle,SZ,3Cone,3CZ,TotZ,AvgZ,Rd,Pick,Rank,,GP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mike Evans,WR,76.75,231,4.53,0.825269462,12,-1.215660876,37,0.973409446,,,4.26,0.440076805,7.08,0.413818829,1.436913665,0.287382733,1,7,7,,15,769,0,0,769,51.26666667,,15,858,0,4,862,57.46666667,,16,946,1,0,947,59.1875,,15,881,0,0,881,58.73333333,
Odell Beckham,WR,71.25,198,4.43,1.173776542,7,-1.949972796,38.5,1.310339742,122,0.846449648,3.94,1.73607949,6.69,1.37798552,4.494658147,0.749109691,1,12,12,,12,771,0,45,816,68,,15,998,1,15,1014,67.6,,16,1002,1,20,1023,63.9375,,4,211,0,4,215,53.75,
Paul Richardson,WR,72.38,175,4.4,1.278328667,,,38,1.198029643,123,0.958083482,,,7.09,0.389096606,3.823538398,0.9558846,2,45,44,,15,498,0,29,527,35.13333333,,1,6,0,0,6,6,,15,338,0,21,359,23.93333333,,16,817,0,6,823,51.4375,
Quincy Enunwa,WR,74,225,4.41,1.243477959,19,-0.187624188,,,,,,,,,1.05585377,0.527926885,6,209,181,,1,3,0,18,21,21,,12,521,0,167,688,57.33333333,,16,871,0,12,883,55.1875,,,,,,0,,
Robert Herron,WR,69.13,193,4.48,0.999523002,18,-0.334486572,35.5,0.63647915,124,1.069717316,4.27,0.399576721,6.84,1.007152178,3.777961794,0.629660299,6,185,166,,8,116,0,14,130,16.25,,,,,,0,,,,,,,0,,,,,,,0,,
Ryan Grant,WR,72.38,199,4.64,0.441911672,8,-1.803110412,35.5,0.63647915,117,0.288280476,4.11,1.047578064,6.68,1.402707743,2.013846693,0.335641116,5,142,134,,16,178,0,78,256,16,,16,454,0,132,586,36.625,,16,270,0,163,433,27.0625,,16,612,0,54,666,41.625,
Sammy Watkins,WR,72.75,211,4.43,1.173776542,16,-0.62821134,34,0.299548854,125,1.18135115,4.34,0.116076133,6.95,0.735207726,2.877749066,0.479624844,1,4,4,,16,1026,0,2,1028,64.25,,13,715,3,1,719,55.30769231,,8,381,0,0,381,47.625,,15,774,0,1,775,51.66666667,
Shaquelle Evans,WR,73.25,213,4.51,0.894970878,13,-1.068798492,34.5,0.411858952,122,0.846449648,4.21,0.642577224,7.07,0.438541052,2.165599262,0.36093321,4,115,109,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,
Tevin Reese,WR,70.5,163,4.46,1.069224418,,,41,1.871890235,132,1.96278799,4.18,0.764077476,6.63,1.526318858,7.194298977,1.438859795,7,240,194,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,
TJ Jones,WR,71.63,188,4.48,0.999523002,,,33,0.074928656,117,0.288280476,4.27,0.399576721,6.82,1.056596623,2.818905479,0.563781096,,,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,
Trey Burton,WR,74.13,224,4.62,0.511613089,,,30,-0.598931936,111,-0.381522529,4.32,0.197076301,7.14,0.265485492,-0.006279583,-0.001255917,,,,,15,6,0,289,295,19.66666667,,16,63,0,420,483,30.1875,,15,328,0,274,602,40.13333333,,15,300,0,308,608,40.53333333,
Walter Powell,WR,71.38,189,4.63,0.476762381,10,-1.509385644,31.5,-0.26200164,120,0.623181979,4.23,0.561577056,6.7,1.353263298,1.24339743,0.207232905,6,196,176,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,
Willie Snead,WR,71,195,4.62,0.511613089,11,-1.36252326,33.5,0.187238755,112,-0.269888695,4.39,-0.086424286,7.19,0.141874378,-0.87811002,-0.14635167,,,,,,,,,0,,,15,780,0,74,854,56.93333333,,15,743,0,15,758,50.53333333,,11,259,0,58,317,28.81818182,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,73.79226974,241.9703947,4.766801347,,20.27755102,,32.66642066,,114.4176245,,4.368660714,,7.247387387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,2.73351358,45.52040945,0.286938216,,6.809095517,,4.451959404,,8.957857684,,0.246913069,,0.404494372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
